,logFC,logCPM,PValue,FDR
POLR1H,-1.779417964,0.310517234,0.002238388,0.007557052
SLC9A3R2,-1.324945302,0.27645769,0.002240985,0.007564176
LOC105372857,-1.544311345,-0.273934879,0.00225183,0.007595834
OLFM1,-2.540641896,-1.004045485,0.00226081,0.007624472
STAC3,-0.853483662,2.865924033,0.002275176,0.007666267
NSMCE1,-0.63478688,3.329380622,0.002277102,0.007671096
HLA-B,-0.811688097,10.58311263,0.002277698,0.00767144
TRAV2,-2.496735946,-1.547124563,0.002281471,0.007682485
RNF165,-1.599498122,0.382181861,0.002284422,0.007690756
NAPSB,-0.839133996,4.62329657,0.002298658,0.007731984
GLO1,-0.794333597,2.61747179,0.002299164,0.007732016
TMEM205,-0.756047052,3.521627396,0.002306175,0.007750563
RWDD2B,-1.243021099,0.566994022,0.002310035,0.007760625
SEPHS1,-0.673314565,2.580557911,0.002310167,0.007760625
ZNF3,-0.57015748,2.764614619,0.00231855,0.007787104
SF3B3,-0.561384609,4.698322977,0.002324296,0.007804716
WDR24,-0.708563927,2.528902045,0.002329734,0.007819597
DNAJC8,-0.632500803,3.642704034,0.002348213,0.007876518
ZNF691,-0.791453519,1.717400165,0.002353625,0.007891268
ZFYVE19,-0.713985521,2.873139276,0.002357903,0.007902203
ETNK2,-2.771840929,-1.922131477,0.002359324,0.007905262
IGKV1D-17,-2.575220221,-0.731375937,0.002364297,0.007919078
MAP3K7CL,-1.127098633,2.53528515,0.002370967,0.007937428
LRR1,-1.054607274,0.735705046,0.002375929,0.007952328
BRMS1,-0.56859985,4.533770437,0.002378705,0.007959908
ZNF500,-0.792796031,2.297784444,0.002379352,0.00796036
TMEM243,-1.056217152,1.515949684,0.002384785,0.007976818
SLC25A19,-0.904781541,1.266796168,0.002391156,0.007993485
RASSF7,-1.462208865,0.213383338,0.00239665,0.00800789
COX7A2,-1.304243258,3.341528482,0.002401572,0.008022613
SNRPB2,-0.638680109,3.013212102,0.002406173,0.008036255
SOX13,-1.625515504,0.937953624,0.002411046,0.008048241
PPP1CC,-0.554408236,4.515902046,0.002411314,0.008048241
TMEM255A,-2.959170236,-1.722366975,0.002412249,0.008049631
P3H4,-1.57770175,-0.081771586,0.002416538,0.008058755
HDAC10,-0.617306679,4.351235783,0.002421221,0.008072642
PPP1R3E,-0.720515129,2.992341136,0.002434502,0.008111702
NUP93,-0.702434999,2.805612728,0.0024446,0.00814186
TNFSF12,-0.669820399,3.674296651,0.002446257,0.008145632
JAGN1,-0.684690353,2.618246852,0.002470376,0.008218902
TNFSF8,-0.690167256,3.51069134,0.002472759,0.008225072
HDDC2,-1.360554321,1.235281359,0.0024769,0.008237067
DOLPP1,-0.746396939,1.78463941,0.002487265,0.008264482
MX2,-1.020756438,7.438096502,0.002491828,0.008276106
YARS2,-0.786088788,1.468904209,0.002494324,0.008281577
SNHG12,-0.921409252,1.541328193,0.002494541,0.008281577
CHCHD3,-0.63672627,2.580817214,0.002499954,0.008297777
TMEM86A,-1.690768304,-0.421419856,0.002500773,0.008298589
C1orf174,-0.60229153,2.53779418,0.002505009,0.008309233
UBE2T,-2.063297735,-0.80529045,0.002510676,0.008326254
S100A10,-0.660834107,6.163199435,0.002529295,0.008380851
SERTAD1,-0.687379947,2.626114068,0.002538183,0.008408507
NSDHL,-0.74937363,1.796060354,0.002544795,0.008426289
ST3GAL5,-1.266251988,2.779500643,0.002547467,0.008432077
PARD6A,-1.209143933,0.73377162,0.002549333,0.008436459
TRAV16,-2.73569229,-2.020240734,0.002581704,0.008539946
SNRPD3,-0.516444643,4.461838156,0.002591222,0.008569608
SMIM5,-1.32079969,2.196715494,0.002601851,0.008599273
DCAF13,-1.42326431,1.501408151,0.002608742,0.008612892
COMMD6,-1.759519601,1.301543318,0.002633429,0.008685674
RBFA,-1.172931723,1.285021662,0.00263358,0.008685674
AGAP3,-0.770276493,3.151667253,0.00264914,0.008735139
CALR,-0.63419158,7.070014588,0.002652015,0.008742766
TRIAP1,-1.569386416,0.553654584,0.002653037,0.008744279
CUL1,-0.614052386,3.840784195,0.002660141,0.008763977
MANBAL,-0.663643271,2.796289203,0.002662742,0.008770058
ACSM1,-2.314875847,-1.097970891,0.002663115,0.008770058
CRELD1,-0.645323382,2.703487174,0.002664183,0.008771717
COX2,-0.850205453,9.836946895,0.002667671,0.008779484
VPS28,-0.665654345,3.713091714,0.002668894,0.00878165
CNKSR1,-2.186333201,0.057724291,0.00267328,0.00879236
ZNF346,-0.743669908,2.999655705,0.002676229,0.008800196
ZFAND2B,-0.573074452,4.259174178,0.002676935,0.008800659
ZNF416,-1.380939222,0.24292777,0.002685141,0.008823421
METTL1,-1.373999843,0.084071659,0.002690424,0.008837528
FUT8,-1.144821381,1.426966961,0.002692958,0.008842115
TRPV1,-0.948318673,0.625344786,0.002695045,0.008847098
RPAP1,-0.780043424,2.370578949,0.002702921,0.008871082
THRB-AS2,-2.888573726,-1.850360264,0.002704439,0.008872318
CDKN2A,-2.29871756,-0.368730703,0.002707357,0.008880017
FAM167B,-2.608956589,-2.054919526,0.002713536,0.008897808
DDX47,-0.601911417,2.516375063,0.002714359,0.008897808
IKZF2,-1.293341043,0.270779266,0.002714498,0.008897808
TRMT10C,-1.093203409,1.225161692,0.002716639,0.00890295
HEBP1,-0.746108285,2.985631565,0.002717769,0.008904775
HNRNPA1L2,-1.005042797,1.035947107,0.00272147,0.008913142
CISD2,-1.602575364,2.298867846,0.002729534,0.00893767
SLC41A1,-0.912681472,2.170346176,0.002738974,0.008964806
GPR89A,-1.329168219,-0.104414578,0.002740073,0.008966516
KDELR2,-0.572989362,3.872502891,0.002749151,0.008990544
RTL8A,-0.601495548,2.542661706,0.002764869,0.009040046
ZNF480,-0.98099769,1.330595161,0.002777227,0.009074725
TONSL,-0.912441152,0.364329732,0.002777924,0.009075097
DVL2,-0.608668617,3.005921316,0.002790865,0.009115457
NPIPA7,-1.548133793,-1.967816359,0.002800962,0.009144594
TRBV4-3,-3.802205936,-1.378733083,0.002812592,0.009176782
MMP23B,-2.250108127,-0.288175712,0.002814227,0.009180192
DSTN,-0.612655988,2.987710907,0.002816369,0.00918307
CCR9,-2.535926295,-1.124236324,0.002816882,0.00918307
LOC101929698,-2.274265177,-1.757316827,0.00281891,0.009187756
MAMDC4,-1.260378329,1.228592393,0.002819607,0.009188102
LOC105375219,-1.977688895,-1.636792353,0.002822978,0.009195232
BOLA3,-1.951761043,-0.449546655,0.002824217,0.009197339
CCDC61,-0.597586805,2.452212026,0.002826853,0.009203997
HLA-DMB,-1.893968646,-0.929680383,0.002829994,0.009210367
IGBP1,-0.675922225,3.960856264,0.002836484,0.009223763
N4BP3,-1.427379394,0.746349662,0.002840827,0.009235954
PRDM11,-1.019991206,0.87545933,0.002844177,0.00924298
CA6,-1.485017542,0.298249915,0.002850691,0.009258344
ABHD8,-0.689685555,3.038679256,0.002860336,0.009285788
LINC00402,-1.797444751,-0.124226289,0.002861322,0.00928705
HMGXB3,-0.588917607,3.424585673,0.002871811,0.009317206
SETDB2,-0.812006431,1.19179848,0.002876025,0.00932893
TRBV18,-1.811780497,-0.971357155,0.002879271,0.009337511
CLTA,-0.50335358,4.683453784,0.002898369,0.009397487
PRKACB,-1.068380371,3.113110528,0.002900312,0.009401823
EEF1AKMT3,-1.573606863,-0.663008895,0.002905725,0.009417409
RUNDC3A,-1.885963098,5.830237539,0.002925895,0.009474879
PEMT,-1.235148961,1.124361136,0.0029376,0.009506841
EPB41L4A-AS1,-1.313479686,0.805869609,0.002942859,0.009521878
IPO9,-0.625453705,3.563177747,0.002959428,0.009567526
HSPB11,-1.290741617,0.729818439,0.002962399,0.009575139
OBSCN,-0.960708104,3.37330017,0.002976992,0.009616309
ILF3,-0.548067713,5.98647074,0.002992372,0.009655733
IGLC6,-3.177510219,-1.211799834,0.002992923,0.009655733
ZNF582,-1.535900206,-0.799346611,0.00301055,0.009704545
MAN1C1,-1.128995268,2.022185211,0.003013272,0.009711306
ABHD15,-0.763033577,2.69284337,0.003037124,0.00978615
ENOPH1,-0.861159146,1.374141728,0.00303943,0.009791548
APEH,-0.472136666,4.775322295,0.003044229,0.009804977
BCL9L,-0.902146856,4.575873448,0.003049997,0.009821521
UTP3,-0.549485998,3.039314642,0.003055492,0.009835142
COQ9,-0.555887995,2.577660608,0.003057319,0.009836949
BCL7B,-0.515912741,4.1199315,0.003062108,0.009848282
PLD3,-0.660419065,5.392572896,0.003068284,0.009866105
LOC101926887,-2.549554894,1.182913849,0.003068962,0.009866242
MRPL16,-0.560552551,2.915093253,0.003073772,0.00987762
SLC25A17,-0.806826106,1.075526564,0.003077649,0.009888037
PBK,-3.456871516,-2.307018261,0.00308374,0.009905559
ZNF672,-0.519443377,4.378141035,0.003090345,0.009922676
HSPD1,-0.647961786,4.226722137,0.003093062,0.009929349
PYCR1,-2.005161464,-0.043170225,0.003102607,0.009955879
NLRC3,-0.951082525,4.523922861,0.003104472,0.009959807
BMS1,-0.629620026,3.029268564,0.003108288,0.009969993
MRPL30,-0.753589979,2.490681037,0.003113697,0.009983224
MAGOH,-0.750109797,1.99791044,0.00311661,0.009989499
LSM5,-1.649528259,0.425647974,0.003129142,0.010018282
ZNF600,-1.153639718,1.621729328,0.003130818,0.010021583
IGHGP,-3.807347348,0.0363544,0.003137701,0.010041549
SLC37A1,-0.623721735,3.001932756,0.003151444,0.010081379
BACE2,-1.137135482,1.252506753,0.003165434,0.010121802
ZNF90,-1.138729547,0.458957288,0.003172309,0.010138214
BRK1,-0.651934671,4.618836869,0.003175207,0.010144871
LOC112267867,-2.157126413,-0.178711655,0.003175907,0.010145022
PTPN7,-0.729437936,4.969401976,0.00318592,0.010174916
HIC1,-0.986721739,1.342414059,0.003187886,0.010179105
WDR6,-0.521247951,4.757334829,0.003222524,0.010285091
DBF4B,-0.766838454,2.156023376,0.003238417,0.010329847
TEX10,-0.744120624,1.418850736,0.00324744,0.010354379
PDE4DIP,-0.742690328,2.266109679,0.003248913,0.01035695
GCN1,-0.542263628,4.503911488,0.003251531,0.010361047
OGFOD2,-0.632080552,2.696181024,0.00327787,0.010434284
RHOBTB2,-0.654816652,2.734993587,0.003279951,0.010438427
TLR7,-1.100722068,2.481215764,0.003285604,0.010452483
EPRS1,-0.57267056,4.06247836,0.003293115,0.010474234
TMEM14B,-0.741313563,2.103298308,0.003300055,0.010489869
UTP6,-0.511678739,3.330563041,0.003306082,0.010506879
FLYWCH1,-0.750951152,4.15331552,0.003324343,0.010557824
ESD,-0.587140164,3.152697415,0.003324828,0.010557824
TMEM273,-1.063729338,3.232557051,0.003329378,0.010570112
TIMM21,-0.968563435,0.670112966,0.003334082,0.010582885
GSTM4,-0.990058786,2.380512374,0.003346652,0.01061845
DLL3,-5.89390602,-3.563739206,0.003369264,0.010685831
POLR3D,-0.762716091,2.267472439,0.00338248,0.010725558
PLCD1,-0.597605462,2.910766373,0.003390442,0.010746421
DDX27,-0.494354291,4.025669872,0.003407946,0.010795302
GATC,-0.534044496,3.333650552,0.003412257,0.010806756
SLC22A17,-1.379061564,0.023343583,0.003415395,0.010812286
ZNF212,-0.673998048,2.192590384,0.003421976,0.010826509
ZC4H2,-1.201678053,0.253378873,0.003423453,0.010828977
UBALD1,-0.711980037,4.2282342,0.003428896,0.010843989
WDR11-DT,-2.423581097,-2.451070508,0.003431668,0.010847668
ZNF777,-0.752231599,2.703511848,0.003434015,0.010849144
TP53TG1,-1.425769453,0.170748985,0.00343908,0.010858942
MAN1B1-DT,-1.325724952,-0.536420057,0.003439153,0.010858942
CYSLTR2,-1.753012883,0.819513737,0.003439212,0.010858942
NCDN,-0.561741717,2.88676321,0.003459424,0.010918751
IL2RA,-0.979016018,1.482371315,0.003459559,0.010918751
C16orf91,-1.024719,0.736211241,0.003469539,0.010948026
BEX5,-2.20884877,-1.836952132,0.003481118,0.01097807
PCCA,-1.043791577,0.283520706,0.003481179,0.01097807
LOC105370792,-2.179827993,-1.292246093,0.003492735,0.011005583
PTTG1,-1.557405887,1.320296784,0.003502008,0.01103033
GTPBP3,-0.921651422,1.456374301,0.003507141,0.011044261
FAM98A,-0.707739236,2.113094594,0.00351348,0.011061985
CMKLR1,-1.16142914,2.509777522,0.003536279,0.011129258
LOC107986865,-6.160636178,-3.594471744,0.003542511,0.011146614
UCHL3,-1.03217432,0.473007256,0.003549694,0.011164695
EMG1,-0.713700351,2.662841614,0.003567819,0.011214898
PNMA3,-1.335900606,1.143895574,0.003584945,0.01126142
ALS2CL,-1.294860345,1.400123461,0.003585517,0.01126142
TEF,-1.287145243,0.807277142,0.003590793,0.011275712
FAM24B,-1.895404452,-1.456506934,0.003594133,0.011283923
INTS9,-0.598517257,2.476423718,0.003602652,0.011304862
SLC25A10,-1.553894296,0.013839804,0.003603511,0.011304862
KIFAP3,-0.741636176,1.776431545,0.003603711,0.011304862
SAC3D1,-0.847598743,1.393563197,0.003623733,0.011363086
MRPS22,-0.947644093,1.506793531,0.003625967,0.011365507
ACOT4,-3.092207793,-1.788138774,0.003646435,0.011422754
TTC12,-0.989390175,1.458749284,0.003650138,0.011432051
ZNF444,-0.558126548,3.312206918,0.003657782,0.011453684
NELFA,-0.539761506,2.974819744,0.003673647,0.011501044
VPS4A,-0.480322195,5.421065649,0.003677339,0.011510284
NDUFAF8,-1.398739109,1.210035757,0.00370551,0.011591461
RUFY1,-1.218865702,0.978716708,0.003706913,0.011591652
IGKV2D-28,-1.799568293,-1.030232628,0.003707062,0.011591652
TDP1,-1.043300306,2.148966248,0.003708848,0.011594905
RPL21P28,-1.812209752,0.707761436,0.00372149,0.01162653
IGLV3-16,-3.49186654,-1.922957712,0.003722285,0.01162653
SND1,-0.609610277,5.43599654,0.003723744,0.011627445
CFD,-1.581221109,0.859991342,0.003729679,0.011641302
COG2,-0.617772059,2.404304856,0.003733414,0.011650621
CCL28,-1.019300118,0.500899317,0.003738226,0.011658282
WDR86-AS1,-2.290929391,-1.81324459,0.003748328,0.011683091
CLPTM1L,-0.665579988,2.860885423,0.003756567,0.011703136
ZNF511,-1.166732901,0.352413306,0.003757018,0.011703136
RBM3,-0.691265229,5.276346423,0.003761233,0.011713524
VPREB3,-1.625658413,0.689757429,0.003761859,0.011713524
POMGNT2,-0.923825778,1.383825891,0.003768013,0.011730336
CD226,-0.847586577,2.70299676,0.003775847,0.011751937
DNASE1L3,-2.660161164,-2.132449477,0.003777012,0.011751937
IGKV1-17,-2.635112913,-1.652183977,0.003777219,0.011751937
CCNF,-1.226760573,1.204897033,0.003783056,0.011767742
IRAK1,-0.456795664,5.507938323,0.003803539,0.011826724
SDR39U1,-1.011147842,0.604924159,0.003811419,0.011846488
EBF4,-2.260984084,-0.798654828,0.003813003,0.011849044
FPR3,-1.965494358,-0.016572614,0.003822833,0.011874843
TCEAL3,-0.939322696,0.905609049,0.003828312,0.011889486
IATPR,-2.411383612,-1.353006017,0.003829889,0.011892009
IGKV1-33,-2.549371946,-0.825710135,0.003839513,0.01191782
CCDC88C,-0.730636482,5.461462915,0.003857102,0.011966947
SEPTIN11,-0.789185366,2.129225004,0.003858572,0.011969117
MLLT11,-1.119961733,0.224266607,0.003864904,0.011986367
EXOG,-0.910087177,1.311954926,0.003865956,0.01198724
MEI1,-0.905597157,2.316294349,0.003869302,0.01199283
DOLK,-0.924283598,1.352966726,0.003872425,0.011998389
RDH11,-0.505075873,3.501837736,0.003872639,0.011998389
CAMTA1,-0.784420851,1.226500723,0.00388271,0.012027194
SNX17,-0.487688235,5.46084609,0.003901871,0.012076924
UCN,-1.963121653,-1.082029281,0.003910957,0.01209782
CYB5A,-0.940558892,1.021904682,0.00393168,0.012159504
NUP37,-0.998032344,0.964268087,0.003947809,0.012204531
TRBV11-2,-2.311541903,-0.839940635,0.00395467,0.012218454
TRIM11,-0.491590132,4.349399995,0.0039634,0.012240561
AKIP1,-1.06383887,1.22057564,0.003973566,0.012267605
CDCA4,-0.92415104,1.048919589,0.003973735,0.012267605
EIF3J,-0.782240156,3.434034012,0.00399408,0.012323074
UQCC1,-0.974462829,2.326396535,0.00400794,0.012363382
JMJD4,-1.734150116,-0.578804015,0.004009024,0.012364272
DEXI,-1.182399672,1.63393984,0.004028652,0.012419878
FAM89B,-0.593278697,5.509432461,0.004030652,0.01242358
GATA2,-1.509043232,2.112171114,0.004033381,0.01242953
HSP90B1,-0.799392574,6.172909469,0.004041198,0.012448682
TRAV19,-1.962589126,0.048643854,0.004049734,0.012470036
HMGN3,-0.907327144,1.751268254,0.004061269,0.012503079
TMEM18,-0.788021479,1.873178853,0.00407428,0.01253817
PCID2,-0.724636155,2.912645337,0.00410073,0.012609582
ALDH3A2,-0.569210584,2.816487317,0.004111473,0.012635121
NCAM1,-1.163113063,0.920958531,0.004125195,0.012674783
NT5E,-1.603852629,0.602293419,0.004131304,0.012688538
ZNF598,-0.488020005,3.938876617,0.004137949,0.012702621
ADAT3,-1.083043547,1.331453517,0.004138703,0.012702621
MOGS,-0.490210388,4.522345487,0.004139237,0.012702621
COPS4,-0.872065565,2.445198983,0.004141947,0.012706166
MOCS2,-1.088268541,1.170255445,0.0041434,0.012708117
BLK,-1.080108515,1.623773689,0.00415357,0.012734401
GNPNAT1,-0.786270465,1.218974742,0.004153608,0.012734401
CIAPIN1,-0.619599837,2.674292897,0.004158948,0.012743552
SNORD141B,-1.469770843,-2.018297358,0.004159052,0.012743552
RBIS,-1.460373826,0.737931487,0.004183312,0.012810311
ANKRD16,-1.331432034,0.048158244,0.004195167,0.012844084
NR2F6,-0.879414952,0.923246104,0.004206778,0.012873348
PTCD3,-0.629062491,3.090616376,0.004213958,0.012888926
PARP14,-1.114609581,7.082922536,0.004228843,0.012929366
MRPS14,-0.73770745,2.031759152,0.00423103,0.012933509
LMTK3,-0.965700187,1.461726407,0.0042335,0.012938515
SH3YL1,-1.149394315,1.548877559,0.004235018,0.01294061
THEM5,-1.359878323,0.138137371,0.004240162,0.012953782
JTB,-0.688776239,5.038566955,0.004253999,0.01299095
DNMT1,-0.710503029,4.258392025,0.004268139,0.01302901
ARHGEF9,-0.786225472,1.740028034,0.004273124,0.013041668
IGLV7-46,-2.01784228,0.771212739,0.00427637,0.013047897
IGHV1-17,-6.658332712,-4.123988633,0.004276843,0.013047897
PIF1,-1.585272766,-0.034269267,0.004279082,0.013049399
U2AF1L4,-0.66032738,3.13458583,0.004279854,0.013049399
LOC107986639,-3.282070589,-2.183097046,0.004287956,0.013071539
GNA11,-1.009776974,0.880105051,0.004294093,0.013087681
ZNF671,-0.612983015,2.458143264,0.004296491,0.013092422
TRBV5-4,-2.638900991,-1.732466884,0.004300592,0.013102351
ZMYM3,-0.689570475,2.685773698,0.004302581,0.013105845
CACTIN,-0.619512837,2.90732734,0.00431089,0.013121554
CCDC71,-0.556021649,3.171983512,0.004311115,0.013121554
RCC1,-0.680594669,2.627749027,0.004315717,0.013130423
GPR199P,-0.806650692,1.369503726,0.004328585,0.013164418
C1orf21,-1.579237739,1.356204,0.004341149,0.013197467
CHST10,-1.664432558,-0.0954274,0.00436348,0.013252399
TPMT,-0.689881917,2.167324491,0.004369702,0.013263522
FAHD2CP,-2.42083883,-2.215937677,0.00437892,0.013286313
HINFP,-0.513344047,2.891602259,0.004380045,0.01328652
TRAV41,-2.002397538,-1.365619002,0.004381552,0.01328652
ATF3,-1.809651087,0.972102465,0.004396839,0.013326026
TUBB,-1.336729583,1.497302306,0.004398009,0.013326026
LINC02384,-1.605459335,0.21588001,0.004399674,0.013328476
IGHV1-69D,-2.322797558,0.265030542,0.004407673,0.013347506
TOMM20,-0.640357358,3.29472178,0.004413047,0.013358575
NME7,-1.482682975,-0.487585565,0.004413992,0.013358836
RPL13AP20,-1.47506526,-0.958904196,0.00442844,0.013399953
FASTKD2,-1.133842575,1.538586099,0.004435436,0.013417075
SRSF8,-0.889190901,3.391391148,0.004435825,0.013417075
IPO5P1,-0.901985475,1.633070285,0.004440202,0.013426619
WARS1,-1.025765398,7.086976651,0.004440707,0.013426619
NDUFB6,-0.869476461,2.125943056,0.004443811,0.01343078
GNA12,-0.810716907,3.586053437,0.004450405,0.013445503
TRAV8-6,-2.033522403,-1.359609648,0.004450412,0.013445503
CRAT,-0.917108519,4.267595811,0.004465043,0.013484464
CDT1,-1.503620682,1.3274183,0.004466442,0.013486071
TCOF1,-0.554086465,3.781558742,0.004473122,0.013503618
ZNF544,-0.811186252,2.47492338,0.004476753,0.013511954
NUP210,-0.648543538,5.391013272,0.004482075,0.013525393
LINC01011,-0.999968105,0.881247781,0.00448572,0.013533766
AVPI1,-1.973093176,-1.166149278,0.004502646,0.013574296
MRPL1,-1.840993329,0.22938707,0.004512335,0.01359954
COPRS,-1.319289696,0.470081242,0.004512769,0.01359954
MRPL51,-1.026088164,3.264680464,0.004521902,0.01362442
RBMX,-0.493325148,4.97710173,0.004524117,0.013628454
APOBEC3B,-1.265332188,0.57833497,0.004536529,0.013663195
PIGC,-0.576551287,2.363873622,0.004561591,0.013736018
NDRG2,-1.427158093,0.928694493,0.004574933,0.013773524
FAM153A,-1.48073773,0.09046809,0.004576865,0.013776673
TMEM86B,-1.165604726,3.810069991,0.004584801,0.013793647
KLHL26,-0.794529452,1.612786258,0.004585166,0.013793647
EMC4,-0.679035496,2.740352275,0.004622065,0.013901963
ACBD6,-0.62393184,2.06397039,0.0046248,0.013907499
TRIM46,-0.972014568,1.10139914,0.004629997,0.013920433
TPT1,-1.218742894,8.679277919,0.004632109,0.013924092
ATRIP,-1.47402955,-0.600031866,0.004634862,0.013929673
RIOK2,-0.868723252,1.583187961,0.004642789,0.013950799
ANAPC1P4,-1.020584666,-0.12920168,0.004646271,0.013955868
ZBTB9,-2.014999036,-2.906559761,0.004654076,0.013976613
FUZ,-0.644144556,2.551998728,0.004661384,0.0139953
FIGNL2,-1.691957108,-0.770880385,0.004662099,0.0139953
